position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
20860	0	1	1	1	0	3	0.6	20860	0.08915343163622008	0.09622556248918268	10
13893	0	1	1	1	0	3	0.6	13893.333333333334	0.08895966947622864	0.09622556248918268	13.33333333333394
19173	0	1	1	0	1	3	0.6	19173.333333333332	0.08895826397088297	0.10000000000000002	26.66666666666788
23493	0	1	1	0	1	3	0.6	23493.333333333332	0.08869253154986415	0.09622556248918268	33.33333333333212
21593	0	1	1	0	1	3	0.6	21593.333333333332	0.08867161313980683	0.09622556248918268	33.33333333333212
21810	0	1	1	1	0	3	0.6	21810	0.08853976267380194	0.09622556248918268	30
6170	0	1	1	1	0	3	0.6	6170	0.08848667871196948	0.09622556248918268	30
7577	0	1	1	1	0	3	0.6	7576.666666666667	0.08843034696596541	0.09622556248918268	26.66666666666697
20627	0	1	1	1	0	3	0.6	20626.666666666668	0.08841291221706976	0.09622556248918268	26.66666666666788
35173	0	1	1	1	0	3	0.6	35173.333333333336	0.08836687153443312	0.09622556248918268	36.66666666666424
18623	0	1	1	1	0	3	0.6	18623.333333333332	0.08831514061921239	0.09622556248918267	36.66666666666788
11597	0	1	1	1	0	3	0.6	11596.666666666666	0.0883126246180446	0.09622556248918268	6.66666666666606
17980	0	1	1	0	1	3	0.6	17980	0.08818808880969954	0.09622556248918268	40
9647	0	1	1	1	0	3	0.6	9646.666666666666	0.08795370947584186	0.09622556248918268	26.66666666666606
1488	1	1	0	0	1	3	0.6	1488.3333333333333	0.08782509863212001	0.09999999999999999	11.666666666666742
24180	0	1	1	0	1	3	0.6	24180	0.08776164034134774	0.09622556248918268	40
2487	0	1	1	1	0	3	0.6	2486.6666666666665	0.08771214056819629	0.10000000000000002	26.666666666666515
13033	0	1	1	1	0	3	0.6	13033.333333333334	0.0876052371028953	0.09622556248918267	16.66666666666606
14910	0	1	1	0	1	3	0.6	14910	0.08642335437696154	0.10000000000000002	10
23900	0	1	1	0	1	3	0.6	23900	0.08597439025406482	0.10000000000000002	0
9477	0	1	1	1	0	3	0.6	9476.666666666666	0.0859409471232031	0.09622556248918268	26.66666666666606
19000	0	1	0	1	1	3	0.6	19000	0.08581218831200031	0.10000000000000002	0
15620	0	1	1	0	1	3	0.6	15620	0.08545026113517899	0.09622556248918268	20
19987	0	1	1	0	1	3	0.6	19986.666666666668	0.08509206071864321	0.09622556248918268	26.66666666666788
13723	0	1	1	0	1	3	0.6	13723.333333333334	0.0850792036512975	0.09622556248918268	26.66666666666606
10377	0	1	1	0	1	3	0.6	10376.666666666666	0.08491331128361708	0.09622556248918268	26.66666666666606
16917	0	1	0	1	1	3	0.6	16916.666666666668	0.08468683065765871	0.09622556248918268	33.33333333333212
11797	0	1	1	0	1	3	0.6	11796.666666666666	0.08271379267682394	0.09622556248918268	26.66666666666606
2600	0	0	1	1	1	3	0.6	2600	0.08229120034028839	0.09220146130309068	0
29723	0	1	0	1	1	3	0.6	29723.333333333332	0.08210677972283888	0.09622556248918267	26.66666666666788
510	0	1	1	1	0	3	0.6	510	0.08150373300220619	0.09622556248918268	10
5577	0	1	0	1	1	3	0.6	5576.666666666667	0.08030262814015438	0.09622556248918268	26.66666666666697
22900	0	0	1	1	1	3	0.6	22900	0.07863351117528974	0.08933834373377403	0
1110	0	1	1	0	1	3	0.6	1110	0.07771195930229295	0.09622556248918268	20
24447	0	0	1	1	1	3	0.6	24446.666666666668	0.07737379839131164	0.09408868005849932	53.33333333333212
32117	0	1	1	0	1	3	0.6	32116.666666666668	0.07498376873861919	0.09408868005849935	23.33333333333212
6893	0	0	1	1	1	3	0.6	6893.333333333333	0.07397141976191927	0.08908868005849935	13.33333333333303
2715	0	1	1	0	0	2	0.4	2715	0.09811278124459137	0.10000000000000002	5
23750	0	1	1	0	0	2	0.4	23750	0.09811278124459136	0.10000000000000002	30
11435	1	1	0	0	0	2	0.4	11435	0.09811278124459134	0.10000000000000002	5
43520	0	1	1	0	0	2	0.4	43520	0.0975624159188187	0.10000000000000002	0
15480	0	1	1	0	0	2	0.4	15480	0.0974837083261218	0.10000000000000002	20
