token	block	direction	counterpart	raw_count	probability	log2_enrichment
x037861	G0/generic#0	incoming	x024806	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024807	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024928	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024929	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x024930	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024931	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x024932	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x024933	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024934	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024935	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025008	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025009	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025011	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025014	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025015	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025392	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025393	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025394	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x025395	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025396	0	0.001483679525	-2.184986831
x037861	G0/generic#0	incoming	x025397	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x025398	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025399	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025528	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025529	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025530	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025531	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025532	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025533	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025534	0	0.001483679525	0.98493817
